goodsNo
3810232
1010295
3840002
3840003
3020250
4052934
2636183
1010303
4335987
1010296
3022304
4052943
1010298
4331526
4052946
1728479
1241976
2071899
4335973
1010304
4052940
3783659
1356705
4052935
4711524
4331578
3775063
1010297
4729466
4332169
5443915
5375943
4142340
4711523
4123663
4363640
1010299
1010305
4052941
4052936
4335949
1907324
1242023
4861240
5179039
5131946
4332026
4052949
2636186
4052942
2996278
5107662
4660062
5443919
4480566
4052937
5364425
1242022
4861248
2588253
4052950
5179055
4241803
4861239
4660060
1241975
1907322
1731327
2944440
4335750
3892411
5179043
4660184
3022350
4052947
4052945
4335728
4924120
5179052
4729467
4052948
3825267
3281729
1010301
3249633
1712005
3847646
3810234
1731329
4861241
4861269
4052944
4861246
4332104
3892581
1010302
4645793
1952082
1797509
3431911
3460022
2987859
4283037
5179060
5179058
2905682
5081997
4660177
1756400
4335710
3897320
3798026
2944443
4861257
3249635
2046054
1710351
4802336
3431912
1010300
2252298
4584907
1711951
2905701
5248214
1090161
4861268
1895719
3862384
3786917
3892417
5368471
5179049
3777737
1710383
4659969
3395799
4861264
2966171
4861259
4861249
5179030
1712131
4310658
1241977
5179040
5179026
5179036
3734739
2046035
5179031
5248215
3892570
3847653
2986480
5179053
2000073
3798561
2371642
1895718
4861262
4740440
4861263
4051999
1731326
3847647
3798782
5272069
5179025
5179033
4762276
2000525
4052938
3431914
4241804
5179059
5179041
4974794
3847645
1711828
2004790
1711848
4109117
4310664
3950648
2161502
5160490
3409830
5323026
5248216
5179034
3950658
3879168
5307611
4814632
5272070
5272058
4762274
3798615
1728481
4974797
4087184
2181503
2181497
4241805
1872879
4052002
3847650
3249636
2279002
1090162
4787361
5179063
5179051
5179032
1711972
5307612
5179044
4241798
3847651
3786921
4241806
1711735
1539001
5179054
4861256
4523868
4052939
3730462
2156766
3893172
5179056
5179064
4332484
1756390
1756364
5371259
5289536
3658739
1870399
5305537
5179047
1728480
3620102
5179050
4861270
4351939
1954165
5179045
4726521
4394800
4861271
4984624
2683882
1952072
5082129
3104610
2905904
2701141
2588252
2046089
1952085
1711920
1952084
4986819
2161501
5368472
5272068
4861251
3313488
2996279
2905706
2331114
2278996
5305536
4551025
3786923
5277534
5272060
5082121
3847648
5179057
4861242
4581348
1715051
1711780
2905903
2156754
5316588
5179037
4310661
3893176
1952086
1731330
1711860
5218868
5082124
4612649
4241802
3618843
1711854
5342281
4967805
4967803
4798658
3847649
3104511
5316587
5266106
5248217
4055187
1737600
1717407
5305539
2002661
1711851
1711798
5179035
4986817
4310657
4207199
3885209
1712133
5449610
5371257
4861253
2181504
5277536
4551029
2701148
4788425
1711949
4551031
4523865
3395786
4861243
4806441
4798639
4740422
4283002
4109116
3786926
3104627
2161504
5286971
5219554
5082123
4805038
4632309
4292245
3754014
1733612
1712011
5272071
4632272
3922251
2333583
5451707
5179062
4960364
3884991
3658730
1711970
1711865
5430254
5350424
5272075
4814611
4584908
4523860
4130984
3950645
1711826
1711768
4725594
4575078
4379590
4283086
3615004
1717410
914810
5381033
5197348
5179048
4986821
4804434
4575043
4310656
4241820
3566996
2987874
2987850
2198852
2046071
1907331
1711814
5286957
5266306
5179027
5013481
4967801
4861254
4787621
4783589
4732287
4646487
4632285
4241819
3614898
3104499
1737586
1712012
1711954
5342283
5272063
5092268
4871594
4628116
4394797
4310663
4021497
3901390
3892370
3614835
2890458
2181494
1710221
4960322
4310659
4252557
4207200
3902021
3892397
2278993
1954172
1950048
1870277
1733616
914805
5678065
5476860
5344584
5272076
5053682
4967806
4207202
3885766
3754015
3104565
2254138
1737590
5494059
5332679
5326346
5326313
5272064
5170796
4960378
4960348
4944038
4292284
4282986
4207198
4081716
3885719
3786919
2908059
2619052
2371639
2333582
2333576
1947193
1756366
1717408
1710294
5277555
5272077
5179028
5159969
5152913
5092267
4806563
4804375
4575021
4403992
4241821
3878279
3876838
3368830
3104571
2616593
2371634
2071916
1711862
5683521
5574597
5438768
5344458
5335689
5179038
